timestamp,p1,p2,p3,p4
11349,13.377209,12.8728895,7.509186,6.4364448
11351,13.377209,12.8728895,7.509186,6.4364448
11361,13.377209,12.8728895,7.509186,6.4364448
11372,13.377209,12.8728895,7.509186,6.4364448
11384,13.377209,12.8728895,7.509186,6.4364448
11395,13.377209,12.8728895,7.509186,6.4364448
11410,13.377209,12.8728895,7.509186,6.4364448
11414,13.377209,12.8728895,7.509186,6.4364448
11419,13.377209,12.8728895,7.509186,6.4364448
11431,13.377209,12.8728895,7.509186,6.4364448
11443,13.377209,12.8728895,7.509186,6.4364448
11453,13.377209,12.8728895,7.509186,6.4364448
11466,13.377209,12.8728895,7.509186,6.4364448
11477,13.377209,12.8728895,7.509186,6.4364448
11489,13.377209,12.8728895,7.509186,6.4364448
11491,13.377209,12.8728895,7.509186,6.4364448
11500,13.377209,12.8728895,7.509186,6.4364448
11511,13.377209,12.8728895,7.509186,6.4364448
11525,13.377209,12.8728895,7.509186,6.4364448
11535,13.377209,12.8728895,7.509186,6.4364448
11546,13.377209,12.8728895,7.509186,6.4364448
11559,13.377209,12.8728895,7.509186,6.4364448
11560,13.377209,12.8728895,7.509186,6.4364448
11570,13.377209,12.8728895,7.509186,6.4364448
11583,13.377209,12.8728895,7.509186,6.4364448
11592,13.377209,12.8728895,7.509186,6.4364448
11605,13.377209,12.8728895,7.509186,6.4364448
11616,13.377209,12.8728895,7.509186,6.4364448
11629,13.377209,12.8728895,7.509186,6.4364448
11632,13.377209,12.8728895,7.509186,6.4364448
11639,13.377209,12.8728895,7.509186,6.4364448
11651,13.377209,12.8728895,7.509186,6.4364448
11662,13.377209,12.8728895,7.509186,6.4364448
11674,13.377209,12.8728895,7.509186,6.4364448
11686,13.377209,12.8728895,7.509186,6.4364448
11698,13.377209,12.8728895,7.509186,6.4364448
11709,13.377209,12.8728895,7.509186,6.4364448
11710,13.377209,12.8728895,7.509186,6.4364448
11720,13.377209,12.8728895,7.509186,6.4364448
11733,13.377209,12.8728895,7.509186,6.4364448
11745,13.377209,12.8728895,7.509186,6.4364448
11756,13.377209,12.8728895,7.509186,6.4364448
11768,13.377209,12.8728895,7.509186,6.4364448
11778,13.377209,12.8728895,7.509186,6.4364448
11779,13.377209,12.8728895,7.509186,6.4364448
11791,13.377209,12.8728895,7.509186,6.4364448
11802,13.377209,12.8728895,7.509186,6.4364448
11813,13.377209,12.8728895,7.509186,6.4364448
11826,13.377209,12.8728895,7.509186,6.4364448
11837,13.377209,12.8728895,7.509186,6.4364448
11850,13.377209,12.8728895,7.509186,6.4364448
11852,13.377209,12.8728895,7.509186,6.4364448
11859,13.377209,12.8728895,7.509186,6.4364448
11871,13.377209,12.8728895,7.509186,6.4364448
11883,13.377209,12.8728895,7.509186,6.4364448
11895,13.377209,12.8728895,7.509186,6.4364448
11909,13.377209,12.8728895,7.509186,6.4364448
11918,13.377209,12.8728895,7.509186,6.4364448
11918,13.377209,12.8728895,7.509186,6.4364448
11929,13.377209,12.8728895,7.509186,6.4364448
11942,13.377209,12.8728895,7.509186,6.4364448
11953,13.377209,12.8728895,7.509186,6.4364448
11966,13.377209,12.8728895,7.509186,6.4364448
11975,13.377209,12.8728895,7.509186,6.4364448
11988,13.377209,12.8728895,7.509186,6.4364448
11999,13.377209,12.8728895,7.509186,6.4364448
12000,13.377209,12.8728895,7.509186,6.4364448
12012,13.377209,12.8728895,7.509186,6.4364448
12023,13.377209,12.8728895,7.509186,6.4364448
12034,13.377209,12.8728895,7.509186,6.4364448
12047,13.377209,12.8728895,7.509186,6.4364448
12058,13.377209,12.8728895,7.509186,6.4364448
12069,13.377209,12.8728895,7.509186,6.4364448
12070,13.377209,12.8728895,7.509186,6.4364448
12081,13.377209,12.8728895,7.509186,6.4364448
12092,13.377209,12.8728895,7.509186,6.4364448
12104,13.377209,12.8728895,7.509186,6.4364448
12117,13.377209,12.8728895,7.509186,6.4364448
12135,13.377209,12.8728895,7.509186,6.4364448
12137,13.377209,12.8728895,7.509186,6.4364448
12141,13.377209,12.8728895,7.509186,6.4364448
12151,13.377209,12.8728895,7.509186,6.4364448
12162,13.377209,12.8728895,7.509186,6.4364448
